Sales ID,Count,Open Date,Year,Month,Month Order,Days to Make Sale,Car ID,Dealer ID,Temperature (F),Temperature Category,Weather Condition,Humidity (%),Wind Speed (mph),Wind Gust (mph),Wind Direction,Visibility (mi),Wind Chill (F),Precipitation (in),Fog (Y/N),Rain (Y/N),Snow (Y/N)
602359,1,30-Dec-2025,2025,Dec,12,1,99110,1401,26.1,21-30,Overcast,88,5.8,,NNW,10,19.4,0,N,N,N
602358,1,30-Dec-2025,2025,Dec,12,1,99110,1401,26.6,21-30,Overcast,86,5.8,,NNW,10,20,0,N,N,N
602356,1,30-Dec-2025,2025,Dec,12,14,132120,1215,25,21-30,Clear,92,5.8,,NNW,7,18.1,0,N,N,N
602357,1,30-Dec-2025,2025,Dec,12,2,99110,1402,26.6,21-30,Overcast,86,5.8,,NNW,10,20,0,N,N,N
602355,1,30-Dec-2025,2025,Dec,12,1,99110,1288,24.1,21-30,Clear,96,8.1,,NNW,7,15.2,0,N,N,N
602354,1,30-Dec-2025,2025,Dec,12,1,132120,1212,26.6,21-30,Overcast,86,5.8,,NNW,10,20,0,N,N,N
602353,1,30-Dec-2025,2025,Dec,12,1,132120,1215,26.6,21-30,Overcast,86,5.8,,NNW,10,20,0,N,N,N
602352,1,30-Dec-2025,2025,Dec,12,2,99110,1401,,,Clear,,,,,7,,0,N,N,N
602351,1,30-Dec-2025,2025,Dec,12,1,132120,1288,24.1,21-30,Clear,96,8.1,,NNW,7,15.2,0,N,N,N
602350,1,30-Dec-2025,2025,Dec,12,1,132120,1288,24.1,21-30,Clear,96,8.1,,NNW,7,15.2,0,N,N,N
602349,1,30-Dec-2025,2025,Dec,12,1,99110,1401,26.6,21-30,Overcast,86,5.8,,NNW,10,20,0,N,N,N
602348,1,30-Dec-2025,2025,Dec,12,28,132120,1224,24.1,21-30,Clear,96,8.1,,NNW,7,15.2,0,N,N,N
602347,1,30-Dec-2025,2025,Dec,12,7,99110,1224,24.1,21-30,Clear,96,8.1,,NNW,7,15.2,0,N,N,N
602346,1,30-Dec-2025,2025,Dec,12,1,87110,1301,26.1,21-30,Overcast,88,8.1,,NNW,10,17.6,0,N,N,N
602345,1,30-Dec-2025,2025,Dec,12,15,132120,1217,24.1,21-30,Clear,96,8.1,,NNW,7,15.2,0,N,N,N
602344,1,30-Dec-2025,2025,Dec,12,7,99110,1224,24.1,21-30,Clear,96,8.1,,NNW,7,15.2,0,N,N,N
602343,1,30-Dec-2025,2025,Dec,12,1,132120,1401,,,Clear,,,,,7,,0,N,N,N
602341,1,30-Dec-2025,2025,Dec,12,1,132120,1224,26.1,21-30,Overcast,88,8.1,,NNW,10,17.6,0,N,N,N
602342,1,30-Dec-2025,2025,Dec,12,1,26151,1215,26.1,21-30,Overcast,88,8.1,,NNW,10,17.6,0,N,N,N
602340,1,30-Dec-2025,2025,Dec,12,1,132120,1217,23,21-30,Clear,96,9.2,,NNW,7,13.1,0,N,N,N
602339,1,30-Dec-2025,2025,Dec,12,1,99110,1401,,,Clear,,,,,7,,0,N,N,N
602338,1,30-Dec-2025,2025,Dec,12,1,99110,1215,26.1,21-30,Overcast,88,10.4,,NW,10,16.2,0,N,N,N
602337,1,30-Dec-2025,2025,Dec,12,1,99110,1222,26.1,21-30,Overcast,88,10.4,,NW,10,16.2,0,N,N,N
602335,1,30-Dec-2025,2025,Dec,12,1,99110,1402,26.1,21-30,Overcast,88,10.4,,NW,10,16.2,0,N,N,N
602336,1,30-Dec-2025,2025,Dec,12,1,99110,1224,26.1,21-30,Overcast,88,10.4,,NW,10,16.2,0,N,N,N
602334,1,30-Dec-2025,2025,Dec,12,1,99110,1215,,,Clear,,,,,7,,0,N,N,N
602333,1,30-Dec-2025,2025,Dec,12,1,99110,1288,23,21-30,Clear,96,9.2,,NNW,7,13.1,0,N,N,N
602332,1,30-Dec-2025,2025,Dec,12,5,147160,1336,,,Clear,,,,,7,,0,N,N,N
602331,1,30-Dec-2025,2025,Dec,12,3,87110,1288,,,Clear,,,,,7,,0,N,N,N
602330,1,30-Dec-2025,2025,Dec,12,1,99110,1402,26.1,21-30,Overcast,88,10.4,,NW,10,16.2,0,N,N,N
602329,1,30-Dec-2025,2025,Dec,12,1,99110,1217,,,Clear,,,,,7,,0,N,N,N
602328,1,30-Dec-2025,2025,Dec,12,1,99110,1402,26.6,21-30,Overcast,86,9.2,,NNW,10,17.5,0,N,N,N
602327,1,30-Dec-2025,2025,Dec,12,1,99110,1402,,,Clear,,,,,7,,0,N,N,N
602326,1,30-Dec-2025,2025,Dec,12,1,99110,1402,,,Clear,,,,,7,,0,N,N,N
602325,1,30-Dec-2025,2025,Dec,12,1,99110,1402,24.8,21-30,Overcast,86,10.4,,NNW,10,14.6,0,N,N,N
602324,1,30-Dec-2025,2025,Dec,12,1,99110,1215,,,Clear,,,,,7,,0,N,N,N
602323,1,30-Dec-2025,2025,Dec,12,1,99110,1212,,,Clear,,,,,7,,0,N,N,N
602322,1,30-Dec-2025,2025,Dec,12,1,87110,1336,25,21-30,Overcast,88,10.4,,NNW,10,14.8,0,N,N,N
602321,1,30-Dec-2025,2025,Dec,12,5,99110,1402,,,Clear,,,,,7,,0,N,N,N
602320,1,30-Dec-2025,2025,Dec,12,13,99110,1402,25,21-30,Overcast,92,9.2,,NNW,10,15.5,0,N,N,N
602319,1,30-Dec-2025,2025,Dec,12,4,99110,1401,25,21-30,Overcast,92,9.2,,NNW,10,15.5,0,N,N,N
602318,1,30-Dec-2025,2025,Dec,12,3,99110,1222,,,Clear,,,,,7,,0,N,N,N
602317,1,30-Dec-2025,2025,Dec,12,1,87110,1336,25,21-30,Overcast,92,9.2,,NNW,8,15.5,0,N,N,N
602316,1,29-Dec-2025,2025,Dec,12,8,99110,1401,25,21-30,Overcast,88,9.2,,NNW,10,15.5,0,N,N,N
602315,1,29-Dec-2025,2025,Dec,12,1,99110,1217,23,21-30,Clear,96,8.1,,North,7,13.9,0,N,N,N
602314,1,29-Dec-2025,2025,Dec,12,1,99110,1402,25,21-30,Overcast,88,10.4,,North,10,14.8,0,N,N,N
602313,1,29-Dec-2025,2025,Dec,12,1,99110,1222,25,21-30,Overcast,88,10.4,,North,10,14.8,0,N,N,N
602312,1,29-Dec-2025,2025,Dec,12,3,87110,1401,,,Clear,,,,,7,,0,N,N,N
602311,1,29-Dec-2025,2025,Dec,12,1,26151,1217,,,Clear,,,,,7,,0,N,N,N
602310,1,29-Dec-2025,2025,Dec,12,28,87110,1212,25,21-30,Overcast,88,10.4,,North,10,14.8,0,N,N,N
602309,1,29-Dec-2025,2025,Dec,12,1,99110,1217,23,21-30,Clear,96,12.7,18.4,North,7,11.1,0,N,N,N
602308,1,29-Dec-2025,2025,Dec,12,1,99110,1217,23,21-30,Clear,96,12.7,18.4,North,7,11.1,0,N,N,N
602307,1,29-Dec-2025,2025,Dec,12,1,99110,1402,25,21-30,Overcast,88,8.1,,NNW,9,16.3,0,N,N,N
602306,1,29-Dec-2025,2025,Dec,12,1,99110,1224,25,21-30,Overcast,88,8.1,,NNW,9,16.3,0,N,N,N
602305,1,29-Dec-2025,2025,Dec,12,1,99110,1401,,,Clear,,,,,7,,0,N,N,N
602304,1,29-Dec-2025,2025,Dec,12,1,99110,1222,25,21-30,Light Freezing Drizzle,92,12.7,,NNW,8,13.6,0.03,N,Y,N
602303,1,29-Dec-2025,2025,Dec,12,1,99110,1401,26.1,21-30,Light Freezing Drizzle,96,10.4,18.4,North,3,16.2,0.03,N,Y,N
602302,1,29-Dec-2025,2025,Dec,12,1,87110,1401,26.1,21-30,Light Freezing Drizzle,96,10.4,18.4,North,3,16.2,0.03,N,Y,N
602301,1,29-Dec-2025,2025,Dec,12,13,147160,1401,26.1,21-30,Light Freezing Drizzle,96,10.4,18.4,North,3,16.2,0.03,N,Y,N
602300,1,29-Dec-2025,2025,Dec,12,1,99110,1301,26.1,21-30,Light Freezing Drizzle,96,10.4,18.4,North,3,16.2,0.03,N,Y,N
602299,1,29-Dec-2025,2025,Dec,12,1,87110,1336,26.6,21-30,Light Freezing Drizzle,100,12.7,,NNW,3,15.7,0.03,N,Y,N
602298,1,29-Dec-2025,2025,Dec,12,1,99110,1301,,,Clear,,,,,7,,0,N,N,N
602297,1,29-Dec-2025,2025,Dec,12,14,99110,1217,,,Clear,,,,,7,,0,N,N,N
602296,1,29-Dec-2025,2025,Dec,12,1,99110,1301,28,21-30,Light Freezing Drizzle,96,16.1,,NNW,1.5,16.1,0.01,N,Y,N
602295,1,29-Dec-2025,2025,Dec,12,1,99110,1212,,,Clear,,,,,7,,0,N,N,N
602294,1,29-Dec-2025,2025,Dec,12,1,132120,1212,28,21-30,Light Freezing Drizzle,96,16.1,,NNW,1.5,16.1,0.01,N,Y,N
602293,1,29-Dec-2025,2025,Dec,12,5,99110,1288,,,Clear,,,,,7,,0,N,N,N
602291,1,29-Dec-2025,2025,Dec,12,1,99110,1402,,,Clear,,,,,7,,0,N,N,N
602292,1,29-Dec-2025,2025,Dec,12,14,87110,1217,26.1,21-30,Clear,100,17.3,24.2,NNW,7,13.1,0,N,N,N
602290,1,29-Dec-2025,2025,Dec,12,1,99110,1301,28.4,21-30,Light Freezing Drizzle,100,13.8,,NNW,1.5,17.5,0.01,N,Y,N
602289,1,29-Dec-2025,2025,Dec,12,1,87110,1336,,,Clear,,,,,7,,0,N,N,N
602288,1,29-Dec-2025,2025,Dec,12,1,99110,1222,,,Clear,,,,,7,,0,N,N,N
602287,1,29-Dec-2025,2025,Dec,12,1,99110,1301,28.4,21-30,Light Freezing Drizzle,100,13.8,,NNW,1.5,17.5,0.01,N,Y,N
602286,1,29-Dec-2025,2025,Dec,12,1,99110,1222,28.4,21-30,Light Freezing Drizzle,100,13.8,,NNW,1.5,17.5,0.01,N,Y,N
602285,1,29-Dec-2025,2025,Dec,12,1,99110,1288,28,21-30,Clear,100,15,21.9,North,7,16.5,0,N,N,N
602284,1,29-Dec-2025,2025,Dec,12,1,99110,1222,30,21-30,Light Freezing Drizzle,96,13.8,18.4,NNW,0.5,19.5,0.03,N,Y,N
602283,1,29-Dec-2025,2025,Dec,12,1,99110,1288,28,21-30,Clear,100,15,21.9,North,7,16.5,0,N,N,N
602282,1,29-Dec-2025,2025,Dec,12,1,99110,1224,,,Clear,,,,,7,,0,N,N,N
602281,1,29-Dec-2025,2025,Dec,12,1,99110,1288,28,21-30,Clear,100,15,21.9,North,7,16.5,0,N,N,N
602280,1,29-Dec-2025,2025,Dec,12,2,99110,1288,28,21-30,Clear,100,15,21.9,North,7,16.5,0,N,N,N
602279,1,29-Dec-2025,2025,Dec,12,1,99110,1288,28,21-30,Clear,100,15,21.9,North,7,16.5,0,N,N,N
602277,1,29-Dec-2025,2025,Dec,12,2,26151,1215,,,Clear,,,,,7,,0,N,N,N
602278,1,29-Dec-2025,2025,Dec,12,1,99110,1288,,,Clear,,,,,7,,0,N,N,N
602276,1,29-Dec-2025,2025,Dec,12,1,99110,1224,30.2,31-40,Light Freezing Drizzle,93,11.5,,NNW,0.5,20.8,0.03,N,Y,N
602275,1,29-Dec-2025,2025,Dec,12,7,99110,1217,37,31-40,Clear,100,12.7,28.8,NE,7,28.9,0,N,N,N
602274,1,29-Dec-2025,2025,Dec,12,4,87110,1288,37,31-40,Clear,100,12.7,28.8,NE,7,28.9,0,N,N,N
602273,1,29-Dec-2025,2025,Dec,12,1,132120,1288,34,31-40,Light Drizzle,96,11.5,,NNW,0.5,25.5,0.01,N,Y,N
602272,1,29-Dec-2025,2025,Dec,12,1,99110,1288,37,31-40,Clear,100,12.7,28.8,NE,7,28.9,0,N,N,N
602271,1,29-Dec-2025,2025,Dec,12,1,99110,1288,37,31-40,Clear,100,12.7,28.8,NE,7,28.9,0,N,N,N
602269,1,29-Dec-2025,2025,Dec,12,2,99110,1215,35.6,31-40,Light Rain,93,11.5,,North,1.5,27.5,0.03,N,Y,N
602270,1,29-Dec-2025,2025,Dec,12,1,99110,1402,35.6,31-40,Light Rain,93,11.5,,North,1.5,27.5,0.03,N,Y,N
602268,1,29-Dec-2025,2025,Dec,12,1,99110,1336,,,Clear,,,,,7,,0,N,N,N
602267,1,29-Dec-2025,2025,Dec,12,1,99110,1288,37,31-40,Clear,100,12.7,28.8,NE,7,28.9,0,N,N,N
602266,1,29-Dec-2025,2025,Dec,12,15,132120,1215,35.6,31-40,Light Rain,93,11.5,,North,1.5,27.5,0.03,N,Y,N
602265,1,29-Dec-2025,2025,Dec,12,8,99110,1336,35.6,31-40,Light Rain,93,11.5,,North,1.5,27.5,0.03,N,Y,N
602264,1,29-Dec-2025,2025,Dec,12,7,99110,1215,37,31-40,Clear,100,17.3,29.9,NE,7,27.4,0,N,N,N
602263,1,29-Dec-2025,2025,Dec,12,1,132120,1288,39.2,31-40,Light Rain,93,18.4,27.6,NNE,2.5,29.8,0.03,N,Y,N
602262,1,29-Dec-2025,2025,Dec,12,1,132120,1217,37,31-40,Clear,100,17.3,29.9,NE,7,27.4,0,N,N,N
602261,1,29-Dec-2025,2025,Dec,12,3,99110,1401,39.2,31-40,Light Rain,93,20.7,26.5,NE,1.8,29.3,0.03,N,Y,N
602260,1,29-Dec-2025,2025,Dec,12,1,99110,1224,39.9,31-40,Light Rain,93,20.7,26.5,NE,1.8,30.2,0.02,N,Y,N
602259,1,29-Dec-2025,2025,Dec,12,3,99110,1215,39,31-40,Light Rain,93,21.9,28.8,NE,1.8,28.8,0.04,N,Y,N
602258,1,29-Dec-2025,2025,Dec,12,15,132120,1301,39,31-40,Light Rain,93,21.9,28.8,NE,1.8,28.8,0.04,N,Y,N
602257,1,29-Dec-2025,2025,Dec,12,8,99110,1402,39,31-40,Light Rain,93,21.9,28.8,NE,1.8,28.8,0.04,N,Y,N
602256,1,29-Dec-2025,2025,Dec,12,1,87110,1224,,,Clear,,,,,7,,0,N,N,N
602255,1,29-Dec-2025,2025,Dec,12,4,99110,1224,39,31-40,Light Rain,93,21.9,28.8,NE,1.8,28.8,0.04,N,Y,N
602254,1,29-Dec-2025,2025,Dec,12,7,99110,1402,39,31-40,Light Rain,93,21.9,28.8,NE,1.8,28.8,0.04,N,Y,N
602253,1,29-Dec-2025,2025,Dec,12,1,99110,1288,37,31-40,Clear,100,13.8,28.8,NE,7,28.5,0,N,N,N
602252,1,29-Dec-2025,2025,Dec,12,1,99110,1224,37,31-40,Clear,100,13.8,28.8,NE,7,28.5,0,N,N,N
602251,1,29-Dec-2025,2025,Dec,12,1,99110,1224,39,31-40,Light Rain,93,21.9,28.8,NE,1.8,28.8,0.04,N,Y,N
602250,1,29-Dec-2025,2025,Dec,12,1,87110,1224,,,Clear,,,,,7,,0,N,N,N
602249,1,29-Dec-2025,2025,Dec,12,1,26151,1217,37,31-40,Clear,100,13.8,28.8,NE,7,28.5,0,N,N,N
602248,1,29-Dec-2025,2025,Dec,12,1,26151,1215,37,31-40,Clear,100,13.8,28.8,NE,7,28.5,0,N,N,N
602247,1,29-Dec-2025,2025,Dec,12,1,99110,1212,39.2,31-40,Light Rain,93,23,31.1,ENE,1.8,28.7,0.03,N,Y,N
602246,1,29-Dec-2025,2025,Dec,12,1,99110,1212,39.2,31-40,Light Rain,93,23,31.1,ENE,1.8,28.7,0.03,N,Y,N
602245,1,29-Dec-2025,2025,Dec,12,1,99110,1402,39.2,31-40,Light Rain,93,23,31.1,ENE,1.8,28.7,0.03,N,Y,N
602244,1,29-Dec-2025,2025,Dec,12,6,99110,1401,,,Clear,,,,,7,,0,N,N,N
602243,1,29-Dec-2025,2025,Dec,12,1,99110,1222,39,31-40,Light Rain,93,24.2,29.9,NE,1.5,28.3,0.06,N,Y,N
602242,1,29-Dec-2025,2025,Dec,12,1,99110,1288,37,31-40,Clear,96,21.9,32.2,ENE,7,26.2,0,N,N,N
602241,1,29-Dec-2025,2025,Dec,12,1,99110,1402,39,31-40,Light Rain,93,24.2,29.9,NE,1.5,28.3,0.06,N,Y,N
602240,1,29-Dec-2025,2025,Dec,12,1,99110,1288,37,31-40,Clear,96,21.9,32.2,ENE,7,26.2,0,N,N,N
602239,1,29-Dec-2025,2025,Dec,12,1,99110,1288,,,Clear,,,,,7,,0,N,N,N
602238,1,29-Dec-2025,2025,Dec,12,1,87110,1336,,,Clear,,,,,7,,0,N,N,N
602237,1,29-Dec-2025,2025,Dec,12,4,87110,1222,,,Clear,,,,,7,,0,N,N,N
602236,1,29-Dec-2025,2025,Dec,12,2,26151,1402,,,Clear,,,,,7,,0,N,N,N
602235,1,29-Dec-2025,2025,Dec,12,1,99110,1336,39.2,31-40,Light Rain,93,20.7,,ENE,1.8,29.3,0.02,N,Y,N
602234,1,29-Dec-2025,2025,Dec,12,1,99110,1301,39.2,31-40,Light Rain,93,20.7,,ENE,1.8,29.3,0.02,N,Y,N
602233,1,29-Dec-2025,2025,Dec,12,1,99110,1301,39.2,31-40,Light Rain,93,20.7,,ENE,1.8,29.3,0.02,N,Y,N
602232,1,29-Dec-2025,2025,Dec,12,1,132120,1222,39.2,31-40,Light Rain,93,20.7,,ENE,1.8,29.3,0.02,N,Y,N
602231,1,29-Dec-2025,2025,Dec,12,3,99110,1301,39,31-40,Light Rain,89,20.7,,East,2,29,0.09,N,Y,N
602230,1,29-Dec-2025,2025,Dec,12,1,132120,1212,39,31-40,Light Rain,89,20.7,,East,2,29,0.09,N,Y,N
602229,1,29-Dec-2025,2025,Dec,12,9,99110,1215,39,31-40,Light Rain,89,20.7,,East,2,29,0.09,N,Y,N
602228,1,29-Dec-2025,2025,Dec,12,1,132120,1212,39,31-40,Light Rain,89,20.7,,East,2,29,0.09,N,Y,N
602227,1,29-Dec-2025,2025,Dec,12,1,99110,1215,39,31-40,Light Rain,89,20.7,,East,2,29,0.09,N,Y,N
602226,1,29-Dec-2025,2025,Dec,12,6,132120,1288,35.1,31-40,Clear,100,20.7,32.2,East,7,23.8,0,N,N,N
602225,1,29-Dec-2025,2025,Dec,12,1,99110,1224,35.1,31-40,Clear,100,20.7,32.2,East,7,23.8,0,N,N,N
602222,1,29-Dec-2025,2025,Dec,12,1,99110,1288,37.4,31-40,Light Rain,93,21.9,29.9,East,2,26.6,0.04,N,Y,N
602223,1,29-Dec-2025,2025,Dec,12,1,99110,1217,34,31-40,Clear,100,19.6,25.3,East,7,22.7,0,N,N,N
602224,1,29-Dec-2025,2025,Dec,12,1,99110,1301,37.4,31-40,Light Rain,93,21.9,29.9,East,2,26.6,0.04,N,Y,N
602220,1,29-Dec-2025,2025,Dec,12,9,132120,1402,,,Clear,,,,,7,,0,N,N,N
602221,1,29-Dec-2025,2025,Dec,12,16,132120,1288,34,31-40,Clear,100,19.6,25.3,East,7,22.7,0,N,N,N
602219,1,29-Dec-2025,2025,Dec,12,8,147160,1336,37.4,31-40,Light Rain,93,21.9,29.9,East,2,26.6,0.04,N,Y,N
602218,1,29-Dec-2025,2025,Dec,12,2,99110,1215,34,31-40,Clear,100,19.6,25.3,East,7,22.7,0,N,N,N
602217,1,29-Dec-2025,2025,Dec,12,1,132120,1224,37.9,31-40,Rain,93,24.2,29.9,East,1.2,26.8,0.08,N,Y,N
602216,1,29-Dec-2025,2025,Dec,12,1,99110,1217,34,31-40,Clear,100,19.6,25.3,East,7,22.7,0,N,N,N
602215,1,29-Dec-2025,2025,Dec,12,1,132120,1224,37.9,31-40,Rain,93,24.2,29.9,East,1.2,26.8,0.08,N,Y,N
602214,1,29-Dec-2025,2025,Dec,12,1,99110,1215,,,Clear,,,,,7,,0,N,N,N
602213,1,29-Dec-2025,2025,Dec,12,16,132120,1288,34,31-40,Clear,100,19.6,25.3,East,7,22.7,0,N,N,N
602212,1,29-Dec-2025,2025,Dec,12,2,99110,1336,37.4,31-40,Rain,93,23,,East,1.5,26.4,0.05,N,Y,N
602211,1,29-Dec-2025,2025,Dec,12,2,99110,1224,37.4,31-40,Rain,93,23,,East,1.5,26.4,0.05,N,Y,N
602209,1,29-Dec-2025,2025,Dec,12,1,99110,1224,39.2,31-40,Rain,93,19.6,,East,2,29.6,0.04,N,Y,N
602210,1,29-Dec-2025,2025,Dec,12,3,99110,1401,39.2,31-40,Rain,93,19.6,,East,2,29.6,0.04,N,Y,N
602208,1,29-Dec-2025,2025,Dec,12,1,99110,1288,,,Clear,,,,,7,,0,N,N,N
602207,1,29-Dec-2025,2025,Dec,12,1,99110,1288,34,31-40,Clear,100,19.6,25.3,East,7,22.7,0,N,N,N
602206,1,29-Dec-2025,2025,Dec,12,14,132120,1217,34,31-40,Clear,100,19.6,25.3,East,7,22.7,0,N,N,N
602205,1,29-Dec-2025,2025,Dec,12,1,99110,1288,32,31-40,Clear,100,16.1,26.5,East,7,21.2,0,N,N,N
602204,1,29-Dec-2025,2025,Dec,12,1,99110,1288,32,31-40,Clear,100,16.1,26.5,East,7,21.2,0,N,N,N
602203,1,29-Dec-2025,2025,Dec,12,22,132120,1224,37.4,31-40,Rain,93,20.7,,East,4,26.9,0.01,N,Y,N
602202,1,29-Dec-2025,2025,Dec,12,1,99110,1217,32,31-40,Clear,100,16.1,26.5,East,7,21.2,0,N,N,N
602201,1,29-Dec-2025,2025,Dec,12,7,99110,1301,32,31-40,Clear,100,16.1,26.5,East,7,21.2,0,N,N,N
602200,1,29-Dec-2025,2025,Dec,12,1,132120,1301,37.4,31-40,Rain,93,20.7,,East,4,26.9,0.01,N,Y,N
602199,1,29-Dec-2025,2025,Dec,12,1,99110,1212,37.4,31-40,Rain,93,20.7,,East,4,26.9,0.01,N,Y,N
602198,1,29-Dec-2025,2025,Dec,12,1,99110,1288,32,31-40,Clear,100,16.1,26.5,East,7,21.2,0,N,N,N
602197,1,29-Dec-2025,2025,Dec,12,6,99110,1215,,,Clear,,,,,7,,0,N,N,N
602196,1,29-Dec-2025,2025,Dec,12,1,99110,1401,37,31-40,Light Rain,93,24.2,33.4,ESE,2,25.6,0.13,N,Y,N
602195,1,29-Dec-2025,2025,Dec,12,1,99110,1402,37,31-40,Light Rain,93,24.2,33.4,ESE,2,25.6,0.13,N,Y,N
602194,1,29-Dec-2025,2025,Dec,12,1,99110,1217,32,31-40,Clear,100,16.1,26.5,East,7,21.2,0,N,N,N
602192,1,29-Dec-2025,2025,Dec,12,1,99110,1288,32,31-40,Clear,100,16.1,26.5,East,7,21.2,0,N,N,N
602193,1,29-Dec-2025,2025,Dec,12,1,99110,1215,35.6,31-40,Rain,93,23,,East,2,24,0.04,N,Y,N
602191,1,29-Dec-2025,2025,Dec,12,1,99110,1301,,,Clear,,,,,7,,0,N,N,N
602190,1,29-Dec-2025,2025,Dec,12,1,99110,1288,,,Clear,,,,,7,,0,N,N,N
602189,1,29-Dec-2025,2025,Dec,12,1,99110,1217,32,31-40,Clear,96,12.7,24.2,East,7,22.5,0,N,N,N
602188,1,29-Dec-2025,2025,Dec,12,1,132120,1402,35.6,31-40,Rain,93,23,,East,2,24,0.04,N,Y,N
602186,1,29-Dec-2025,2025,Dec,12,1,99110,1288,32,31-40,Clear,96,12.7,24.2,East,7,22.5,0,N,N,N
602187,1,29-Dec-2025,2025,Dec,12,2,99110,1215,35.6,31-40,Rain,93,23,,East,2,24,0.04,N,Y,N
602185,1,29-Dec-2025,2025,Dec,12,6,99110,1301,36,31-40,Light Freezing Drizzle,89,23,,ESE,2,24.4,0.08,N,Y,N
602184,1,29-Dec-2025,2025,Dec,12,1,99110,1288,32,31-40,Clear,96,12.7,24.2,East,7,22.5,0,N,N,N
602183,1,29-Dec-2025,2025,Dec,12,1,99110,1224,35.6,31-40,Light Freezing Drizzle,93,21.9,28.8,ESE,2,24.2,0.05,N,Y,N
602182,1,29-Dec-2025,2025,Dec,12,9,99110,1288,35.6,31-40,Light Freezing Drizzle,93,21.9,28.8,ESE,2,24.2,0.05,N,Y,N
602180,1,29-Dec-2025,2025,Dec,12,1,87110,1224,,,Clear,,,,,7,,0,N,N,N
602181,1,29-Dec-2025,2025,Dec,12,1,99110,1224,35.6,31-40,Light Freezing Drizzle,93,21.9,28.8,ESE,2,24.2,0.05,N,Y,N
602179,1,29-Dec-2025,2025,Dec,12,1,99110,1224,35.6,31-40,Light Freezing Drizzle,93,21.9,28.8,ESE,2,24.2,0.05,N,Y,N
602178,1,29-Dec-2025,2025,Dec,12,1,99110,1224,30.9,31-40,Clear,96,18.4,27.6,East,7,19.1,0,N,N,N
602177,1,29-Dec-2025,2025,Dec,12,1,87110,1401,,,Clear,,,,,7,,0,N,N,N
602176,1,29-Dec-2025,2025,Dec,12,1,132120,1301,30.9,31-40,Clear,96,18.4,27.6,East,7,19.1,0,N,N,N
602175,1,29-Dec-2025,2025,Dec,12,1,99110,1288,35.6,31-40,Light Freezing Drizzle,93,23,33.4,East,2,24,0.01,N,Y,N
602174,1,29-Dec-2025,2025,Dec,12,11,99110,1217,30.9,31-40,Clear,96,18.4,27.6,East,7,19.1,0,N,N,N
602172,1,29-Dec-2025,2025,Dec,12,1,99110,1301,30.9,31-40,Clear,96,18.4,27.6,East,7,19.1,0,N,N,N
602173,1,29-Dec-2025,2025,Dec,12,1,99110,1288,30.9,31-40,Clear,96,18.4,27.6,East,7,19.1,0,N,N,N
602171,1,29-Dec-2025,2025,Dec,12,1,99110,1288,30.9,31-40,Clear,96,18.4,27.6,East,7,19.1,0,N,N,N
602170,1,29-Dec-2025,2025,Dec,12,1,99110,1224,34,31-40,Light Freezing Drizzle,92,25.3,32.2,East,1.5,21.3,0.09,N,Y,N
602169,1,29-Dec-2025,2025,Dec,12,1,87110,1336,,,Clear,,,,,7,,0,N,N,N
602168,1,29-Dec-2025,2025,Dec,12,15,99110,1401,33.8,31-40,Light Freezing Drizzle,93,24.2,31.1,East,2,21.3,0.04,N,Y,N
602167,1,29-Dec-2025,2025,Dec,12,1,99110,1288,28.9,21-30,Clear,96,13.8,25.3,East,7,18.2,0,N,N,N
602166,1,29-Dec-2025,2025,Dec,12,1,99110,1336,33.1,31-40,Light Freezing Drizzle,89,23,29.9,East,2,20.6,0.1,N,Y,Y
602165,1,29-Dec-2025,2025,Dec,12,1,99110,1224,,,Clear,,,,,7,,0,N,N,N
602164,1,29-Dec-2025,2025,Dec,12,1,87110,1336,,,Clear,,,,,7,,0,N,N,N
602163,1,29-Dec-2025,2025,Dec,12,25,99110,1222,30.9,31-40,Light Snow,82,19.6,,ENE,4,18.7,0.05,N,N,Y
602162,1,29-Dec-2025,2025,Dec,12,7,99110,1401,,,Clear,,,,,7,,0,N,N,N
602161,1,29-Dec-2025,2025,Dec,12,16,99110,1401,30.9,31-40,Light Snow,82,19.6,,ENE,4,18.7,0.05,N,N,Y
602160,1,29-Dec-2025,2025,Dec,12,16,132120,1301,28,21-30,Clear,63,8.1,20.7,East,7,20,0,N,N,N
602159,1,28-Dec-2025,2025,Dec,12,1,147160,1288,28,21-30,Clear,58,10.4,23,East,7,18.6,0,N,N,N
602158,1,28-Dec-2025,2025,Dec,12,1,132120,1301,30,21-30,Overcast,51,12.7,,ENE,10,20,0,N,N,N
602157,1,28-Dec-2025,2025,Dec,12,16,99110,1224,28,21-30,Clear,56,12.7,,East,7,17.5,0,N,N,N
602156,1,28-Dec-2025,2025,Dec,12,1,87110,1215,27,21-30,Clear,56,13.8,21.9,ENE,7,15.6,0,N,N,N
602155,1,28-Dec-2025,2025,Dec,12,9,26151,1217,27,21-30,Clear,53,11.5,19.6,NE,7,16.7,0,N,N,N
602154,1,28-Dec-2025,2025,Dec,12,4,147160,1401,30,21-30,Overcast,43,15,,NNE,10,19.1,0,N,N,N
602153,1,28-Dec-2025,2025,Dec,12,2,99110,1288,26.1,21-30,Clear,51,12.7,19.6,ENE,7,15,0,N,N,N
602152,1,28-Dec-2025,2025,Dec,12,1,87110,1401,30,21-30,Overcast,43,15,,NNE,10,19.1,0,N,N,N
